pais,url_destino,actividad,precio,moneda,resenas,fuente,fecha_scan
México,https://www.nomades.com/ciudad-de-mexico,Excursión a San Miguel de Allende,101.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Chichén Itzá y Cenote,125.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Chichén Itzá y Cenote Premium: Xichén Deluxe,128.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,"Tulum, Cobá y Cenote",65.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Tulum y Cenote,86.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Ek Balam y Cenote Maya,167.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,"Tulum, Akumal y Snorkel en Cenotes",107.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Isla Cozumel y Playa El Cielo,86.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Isla Holbox,126.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Isla Contoy e Isla Mujeres,159.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xcaret Plus,177.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xcaret,147.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Tulum y Xel Ha,166.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xel Ha Todo Incluido,135.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xcaret Noche,125.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Cobá y Xel Ha,155.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xplor Todo Incluido,153.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xplor Fuego Todo Incluido,135.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xoximilco,118.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xenses,92.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xavage,89.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Xavage Todo Incluido,150.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Transfer Aeropuerto Cancún,8.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Navegación Isla Mujeres,45.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cancun,Snorkel con Tortugas y Museo Submarino,90.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/guadalajara,City Tour Guadalajara,890.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/guadalajara,Guachimontones y Tequila,"1,390.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/guadalajara,City Tour Tequila,890.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/guadalajara,Chapala y Ajijic,890.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/guadalajara,Mazamitla,"1,390.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/riviera-maya,"Tulum, Akumal y Snorkel en Cenotes",118.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/riviera-maya,Isla Cozumel y Playa El Cielo,120.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/riviera-maya,Catamaran Rainbow Waves LGTB Party,77.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/riviera-maya,Transfer Aeropuerto Cancún,9.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Barrios Antiguos,120.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Pueblos Mágicos de Cholula y Atlixco,500.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Cantona y Tlatlauquitepec,750.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Cuetzalan y Apulco,700.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Zacatlán y Chignahuapan,600.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Cantinas de Puebla,"1,500.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Ruta del Mezcal,"1,500.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puebla,Transfer Aeropuerto de Puebla,210.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,City Tour Puerto Vallarta,25.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,Río Cuale en Cuatrimotos ATV,89.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,Sierra Madre en Cuatrimotos ATV,89.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,Clase de Surf en Playa Lanchas,69.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,Clase de Surf en Playa Sayulita,81.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/puerto-vallarta,Malecón en Bicicleta,39.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/cabo-san-lucas,Kayak y Snorkel El Arco,"1,900.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Trekking Cañón de la Zorra,"3,300.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Tour 4x4,"13,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Snorkel,"1,900.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Cabalgata por la Costa,115.00,US$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Paseo en Camello,95.00,US$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Kayak & Snorkel a Bahías Santa María y Chileno,"2,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Stand Up Paddle y Snorkel en el Arco,"2,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Clase de Surf en Cerritos,"3,300.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/cabo-san-lucas,Clases de Surf en Costa Azul,"2,300.00",MXN$,Marzo a noviembre,Nomades,2026-01-06 10:53
México,https://www.nomades.com/oaxaca,"Recorrido por Monte Albán, Cuilápam y Pueblos Artesanos",650.00,MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/oaxaca,Excursión a Hierve el Agua y Teotitlán del Valle,"1,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/oaxaca,La Ruta del Mezcal,770.00,MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/oaxaca,Excursión a Monte Albán,500.00,MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/oaxaca,Ruta Gastronómica en Oaxaca,"1,600.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/puerto-escondido,Liberación de Tortugas,600.00,MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/puerto-escondido,Bioluminiscencia,800.00,MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/puerto-escondido,Avistamiento de Delfines,"1,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/puerto-escondido,Parque Nacional Lagunas del Chacahua,"2,000.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/puerto-escondido,Pueblos Mexicanos de la Costa Pacífico + Tortugas,"1,650.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,Grutas de García,"1,250.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,Cascada Cola de Caballo y el Pueblo Mágico de Santiago,"1,130.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,City Tour Monterrey,"1,130.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,Chipinque y San Pedro Garza García,"1,690.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,Trekking en el Parque La Estanzuela y Cascadas,"1,690.00",MXN$,,Nomades,2026-01-06 10:53
México,https://www.nomades.com/monterrey,Termas de San Joaquín,"1,750.00",MXN$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Excursión a Punta del Este,37.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Excursión a Colonia,59.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,City Tour Montevideo,19.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Visita Guiada a Bodegas Carrau,28.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Show de Tango El Milongón,40.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Cena y Show en el Restaurante Primuseum,85.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Entrada al Museo Andes 1972,12.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Tour en Bicicleta por Montevideo,50.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Traslado a Colonia,61.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/montevideo,Traslado a Punta del Este,49.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,Transfer Aeropuerto de Punta del Este,16.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,City Tour Punta del Este,34.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,Excursión a Piriápolis,74.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,Excursión a Cabo Polonio,174.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,Traslado a Colonia,111.00,US$,,Nomades,2026-01-06 10:53
Uruguay,https://www.nomades.com/punta-del-este,Traslado a Montevideo,49.00,US$,,Nomades,2026-01-06 10:53
