moneda,zona_url,ciudad,actividad,precio,opiniones,fuente,fecha_scan
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión a las Cortinas del Diamante,"127.425,29 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión al Charco Azul,"159.924,91 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,"Excursión a las cascadas Caracas, Pelton y Santuario","127.425,29 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,La Macarena,"Tour de 3, 4 o 5 días por Caño Cristales y Sierra de La Macarena","405.615,78 CL$",2 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a Minca,"60.930,49 CL$",186 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión al Parque Tayrona,"55.391,35 CL$",333 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Free tour por Santa Marta,¡Gratis!,1.536 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Varios destinos,Safari por el río Don Diego,"78.051,45 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Tour en bicicleta por Santa Marta,"16.365,62 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a las playas Cinto y Cristal,"76.792,56 CL$",29 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,,Traslados en Magdalena,"4.155,61 CL$",228 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Tour en chiva rumbera por Santa Marta,"13.847,83 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Free tour de los misterios y leyendas de Santa Marta,¡Gratis!,8 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Senderismo por la Selva de Minca + Visita a una finca de café,"73.015,87 CL$",48 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Tour de 4 o 5 días por el Caribe colombiano,"465.790,94 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a Playa Cristal,"54.132,46 CL$",136 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a Playa Blanca y Mundo Marino,"73.015,87 CL$",36 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia","Excursión a Playa Grande, Pozo Azul de Minca y Taganga","40.284,62 CL$",21 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a Cartagena,"145.578,55 CL$",4 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Paseo en velero por la bahía de Taganga,"37.766,83 CL$",8 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Trekking de 4 o 5 días por la Ciudad Perdida,"468.308,73 CL$",33 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Seawalker en Santa Marta,"40.284,62 CL$",13 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,"Santa Marta, Colombia",Excursión a Taganga y Playa Grande,"35.249,04 CL$",30 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tour del café por la región de Santa Marta,"114.055,83 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión a Buritaca y la Quebrada Valencia,"24.956,32 CL$",5 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tubing en el río Buritaca,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Curso de surf en Palomino,"83.087,03 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión de 2 días al Cabo de la Vela,"125.889,44 CL$",8 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Avistamiento de aves en Minca,"67.980,29 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión a Playa Inca Inca,"63.448,27 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión a la Ciénaga Grande de Santa Marta,"112.303,45 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Minca,Trekking por la Sierra Nevada de Santa Marta,"40.284,62 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tour en buggy por Bonda,"132.687,47 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Minca,Taller de cacao en Casa Jocolate Minca,"5.539,13 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión al refugio indígena Gotsezhy,"166.174,06 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Senderismo hasta la cascada El Saltillo + Visita a una finca de maracuyá,"85.604,82 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Varios destinos,Senderismo por las cascadas de Minca,102.474 CL$,1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tour por las iglesias de Santa Marta,"30.213,46 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión a la Laguna Encantada,"55.391,35 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tour del grafiti por Santa Marta + Taller de cócteles,"60.426,93 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Varios destinos,Excursión a las playas Los Cocos y Los Naranjos + Paseo a caballo,"128.407,23 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Excursión a Aracataca,"92.843,46 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Paseo en barco por la Vía Parque Isla de Salamanca,"119.594,97 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Tour por la Ciénaga Grande de Santa Marta,"75.009,21 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Excursión a las termas El Volcán,"37.766,83 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,"Tour de 4 días por Santa Marta, Cabo de la Vela y Riohacha","375.150,54 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Tour de Gabriel García Márquez y el Caribe colombiano en 8 días,"1.206.020,87 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Tour por Ciénaga,"47.208,54 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión en lancha a las playas del Parque Tayrona en grupo reducido,"78.555,01 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Avistamiento de aves en la Ciénaga Grande de Santa Marta,"73.435,59 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Minca,Avistamiento de aves en Minca,"30.465,24 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión al refugio indígena Katanzama + Tubing en el río Don Diego,"138.478,38 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión privada desde Santa Marta,"191.351,95 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Ciénaga,Senderismo por la Vía Parque Isla de Salamanca,"105.432,40 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Curso de buceo PADI Open Water,"377.668,33 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Varios destinos,Senderismo por el río Don Diego con avistamiento de aves,"81.828,13 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión al Cerro Kennedy al amanecer + Pozo Azul,"238.182,82 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión de 2 días a Cartagena,"241.707,73 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Paseo en velero por Bahía Concha,"59.419,81 CL$",65 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Visita a una finca cafetera + Cata de cervezas artesanales,"62.944,72 CL$",3 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Cata de café en Santa Marta,"13.596,05 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/magdalena/,Santa Marta,Excursión al laberinto Macondo + Tubing en el río Don Diego,"107.006,02 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Excursión a la laguna de La Cocha,"88.122,61 CL$",9 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Excursión al Santuario de Las Lajas y cementerio de Tulcán,"114.559,39 CL$",25 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Ipiales,Excursión al santuario de Las Lajas y Tulcán,"91.647,51 CL$",7 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Excursión al volcán Galeras y sus pueblos,"111.291,80 CL$",3 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Ipiales,Excursión a la laguna de la Cocha e isla La Corota,"88.122,61 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Tour por Pasto,"67.445,26 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Ipiales,Excursión a Pasto,"114.559,39 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Excursión privada desde Pasto,"343.678,18 CL$",2 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Laguna de La Cocha y humedales de Santa Lucía + Pesca en el río Guamúez,"90.986,59 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Excursión a la laguna de La Cocha y humedales de Santa Lucía,"152.207,89 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Visita a una comunidad inga en Sibundoy,"114.559,39 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Senderismo por Guachucal y la laguna de La Bolsa,"114.559,39 CL$",Sin valorar,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Pasto,Tour privado por Pasto,"202.335,80 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/narino/,Ipiales,Trekking nocturno por el volcán Cumbal,"55.391,35 CL$",1 opinión,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Excursión a la Catedral de Sal de Zipaquirá,"45.068,42 CL$",916 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Oferta: Guatavita + Catedral de Sal de Zipaquirá,"70.246,30 CL$",765 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour por Bogotá,¡Gratis!,3.766 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Excursión a la Catedral de Sal de Zipaquirá + Andrés Carne de Res en Chía,"65.462,51 CL$",119 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Visita guiada por Bogotá + Teleférico a Montserrate,"75.533,66 CL$",272 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Excursión a Villa de Leyva,"110.782,71 CL$",65 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Tour de la cultura colombiana,"31.472,36 CL$",146 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Tour de Bogotá al completo con entradas,"117.077,18 CL$",142 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Trekking por el Parque Aventura La Chorrera,"104.488,23 CL$",49 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Visita guiada por el Museo del Oro y el barrio de La Candelaria,"43.054,18 CL$",27 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Tour privado por Bogotá,"88.122,61 CL$",82 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour por el cerro de Monserrate,¡Gratis!,629 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour por el barrio de La Candelaria,¡Gratis!,94 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Excursión a Zipaquirá en el Tren Turístico de la Sabana,"95.172,41 CL$",12 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Visita guiada por Monserrate,"25.177,88 CL$",22 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,"Tour por los barrios de San Diego, La Merced y La Macarena","26.688,56 CL$",2 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour del grafiti por Bogotá,¡Gratis!,876 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour gastronómico por Bogotá,¡Gratis!,87 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour en bicicleta por el centro de Bogotá,¡Gratis!,482 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bogotá,Free tour por el barrio de Chapinero,¡Gratis!,8 opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Excursión al Parque Nacional del Chicamocha,"70.498,08 CL$",5									opiniones,Civitatis,2026-01-05 16:55
CLP,https://www.civitatis.com/es/region-andina/,Barichara,Free tour por Barichara,¡Gratis!,13 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Free tour por Girón,¡Gratis!,Novedad,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Free tour por el mercado de Bucaramanga,¡Gratis!,Novedad,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Free tour por Piedecuesta,¡Gratis!,Novedad,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Free tour por la Comuna 12,¡Gratis!,Novedad,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Barichara,Visita guiada por Barichara,"15.106,73 CL$",6 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Honda,Tour privado por Honda,"37.766,83 CL$",4 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Barichara,Senderismo por el Camino Real hasta Guane,"20.142,31 CL$",4 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,San Gil,Excursión a la Cueva del Indio,"20.142,31 CL$",3 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,San Gil,Rafting en el río Fonce,"15.106,73 CL$",4 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Tour por Bucaramanga y Girón + Visita al Cerro del Santísimo,"39.781,06 CL$",2 opiniones,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,San Gil,Tour de aventura en Pinchote,"30.213,46 CL$",Sin valorar,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Barichara,Tour por los escenarios de Encanto en Barichara,"91.899,29 CL$",Sin valorar,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Bucaramanga,Senderismo por el Páramo de Santurbán,"63.700,05 CL$",1 opinión,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Honda,Tour privado por la Ruta el Saltarín con avistamiento de aves,"70.498,08 CL$",Sin valorar,Civitatis,2026-01-05 16:56
CLP,https://www.civitatis.com/es/region-andina/,Varios destinos,Excursión privada por Santander,"134.953,48 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-andina/,Murillo,Ruta privada de senderismo por el Valle de los Frailejones,"176.245,22 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-andina/,Murillo,Ruta privada de senderismo por El Bosque + Termales de Canaán,"223.453,76 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-andina/,Honda,Tour privado de avistamiento de aves en Honda,"37.766,83 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-andina/,Honda,Tour privado por Honda + Paseo en lancha por el río Magdalena,"113.300,49 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-andina/,San Gil,Rafting en el río Chicamocha,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:57
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Free tour por el barrio de Miraflores,¡Gratis!,170 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Free tour del conflicto armado de Colombia,¡Gratis!,12 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Free tour gastronómico por Medellín,¡Gratis!,230 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour navideño por Medellín,"22.408,32 CL$",63 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a las islas del Rosario,"99.805,15 CL$",465 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión al Parque Tayrona,"55.391,35 CL$",333 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour por Cartagena de Indias,¡Gratis!,3.713									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Tour de Cartagena al completo con entradas,"36.721,95 CL$",382									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,"Excursión a Bora Bora Beach, Islabela y Pao Pao Beach","116.328,14 CL$",97									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour por el centro histórico y el barrio de Getsemaní,¡Gratis!,978									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Minca,"60.930,49 CL$",186									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a las islas del Rosario para adultos,"66.567,50 CL$",22									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a Playa Blanca,"73.494,25 CL$",232									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Free tour por Santa Marta,¡Gratis!,1.536									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a Islabela,"78.051,45 CL$",32									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour por el Castillo de San Felipe de Barajas,¡Gratis!,126									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Excursión a Jardín,"43.809,52 CL$",57									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour panorámico por Medellín,"18.883,41 CL$",70 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Excursión a Santa Fe de Antioquia,"39.277,50 CL$",201 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Tour en chiva rumbera por Cartagena + Fiesta en una discoteca,"13.847,83 CL$",186 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour por el barrio de Getsemaní,¡Gratis!,1.253 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Paseo en barco VIP al atardecer,"31.472,36 CL$",30									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Entrada a 51 Sky Bar,"15.106,73 CL$",13									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Excursión a la cascada Chorro de las Campanas,"40.284,62 CL$",30									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Autobús turístico de Cartagena,"16.899,72 CL$",301									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour de Gabriel García Márquez,¡Gratis!,256									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour por los miradores de Medellín,"45.646,28 CL$",66									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Playa Cristal,"54.132,46 CL$",136									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a Playa Tranquila,"37.766,83 CL$",99									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Playa Blanca y Mundo Marino,"73.015,87 CL$",36									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Varios destinos,Excursión a las islas de San Bernardo,"50.103,99 CL$",6									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Excursión por el este de Antioquia,"42.047,07 CL$",3 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a las playas Cinto y Cristal,"76.792,56 CL$",29 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Senderismo por la Selva de Minca + Visita a una finca de café,"73.015,87 CL$",48 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour por las comunas 3 y 13,"61.685,82 CL$",18 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Guatapé,Paseo en barco con comida o cena por el embalse de Guatapé,"42.802,41 CL$",26 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,"Excursión a Playa Grande, Pozo Azul de Minca y Taganga","40.284,62 CL$",21 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Cartagena,"145.578,55 CL$",4 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour gastronómico por Cartagena,¡Gratis!,315 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Visita al mirador El Cielo,"27.846,74 CL$",3									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Jardín,Tour del café por Jardín,"40.284,62 CL$",1									opinión,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Partido de fútbol en Medellín con guía local,"55.076,63 CL$",4 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour navideño en bicicleta eléctrica por Medellín,"45.320,19 CL$",3 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour en bicicleta eléctrica por Medellín,"41.543,51 CL$",9 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Medellín,Tour por el barrio La Sierra,"50.103,99 CL$",3 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Paseo en velero por la bahía de Taganga,"37.766,83 CL$",8 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Trekking de 4 o 5 días por la Ciudad Perdida,"468.308,73 CL$",33 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Jardín,Excursión a las veredas La Herrera y Serranías,"25.177,88 CL$",Sin valorar,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Free tour por Getsemaní y el Castillo San Felipe de Barajas,¡Gratis!,33 opiniones,Civitatis,2026-01-05 16:58
