moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,Argentina,Puerto Iguazú,Espectáculo en Madero Tango,"12.989,02 CL$",49 opiniones,824 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Taller de mate argentino en Puerto Iguazú,"5.702,71 CL$",2 opiniones,46 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Paseo en catamarán al atardecer,"50.231,37 CL$",14 opiniones,211 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Paseo en barco por el Hito de las Tres Fronteras,"25.328,59 CL$",12 opiniones,160 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Paseo a caballo por la selva de Iguazú,"66.531,62 CL$",8 opiniones,134 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Excursión a Ciudad del Este por libre,"28.513,55 CL$",11 opiniones,181 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Senderismo nocturno por la reserva de la selva de Iryapú,"33.265,81 CL$",27 opiniones,324 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Entrada a Fly Park con transporte,"31.364,91 CL$",8 opiniones,86 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Excursión a las ruinas de San Ignacio y las minas de Wanda,"20.909,94 CL$",114 opiniones,1.627 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Entrada al Icebar Iguazú,"46.885,78 CL$",17 opiniones,259 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour por Puerto Iguazú,"23.761,29 CL$",15 opiniones,204 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Cena con espectáculo folclórico,"82.689,30 CL$",13 opiniones,153 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Excursión al refugio de animales silvestres Güirá Oga,"48.473,04 CL$",14 opiniones,146 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Paseo en barco por los ríos Paraná e Iguazú,"50.183,85 CL$",18 opiniones,224 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Excursión a los Saltos del Moconá,"83.639,76 CL$",9 opiniones,156 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour de aventura en Jungle Fly,"57.027,11 CL$",6 opiniones,107 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Paseo en helicóptero por las Cataratas de Iguazú,"291.075,87 CL$",6 opiniones,150 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour de compras por Puerto Iguazú,"18.058,58 CL$",8 opiniones,77 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour en bicicleta por el Parque Nacional Iguazú,"166.329,07 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour de 6 días por Puerto Iguazú y Salta,"1.025.537,53 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,Puerto Iguazú,Tour privado por Puerto Iguazú,"169.655,65 CL$",Sin valorar,45 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión al glaciar Perito Moreno,"57.027,11 CL$",1.357 opiniones,27.596 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión al Parque Nacional de los Glaciares en barco,"188.189,46 CL$",368 opiniones,5.940 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Senderismo por el glaciar Perito Moreno,"342.162,66 CL$",336 opiniones,5.589 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión VIP al Parque Nacional de los Glaciares en barco,"328.856,33 CL$",91 opiniones,1.250 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión al Parque Nacional Torres del Paine,"190.090,36 CL$",164 opiniones,2.170 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,"El Chaltén, Mirador de los Cóndores y Chorrillo del Salto","104.549,70 CL$",355 opiniones,3.787 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Traslados en El Calafate,"14.256,77 CL$",903 opiniones,15.050 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión al Glaciar Perito Moreno por libre,"49.423,49 CL$",164 opiniones,2.877 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Tour en 4x4 por la Estancia Cristina,"237.612,95 CL$",Sin valorar,35 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión a El Chaltén,"104.549,70 CL$",127 opiniones,1.506 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Paseo en barco por la cara sur del Perito Moreno + Senderismo,"167.279,52 CL$",87 opiniones,1.153 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Barco y senderismo por el Parque de los Glaciares con comida,"220.504,82 CL$",242 opiniones,3.337 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Barco VIP y senderismo por el Parque de los Glaciares,"415.347,45 CL$",25 opiniones,399 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Cena con espectáculo en la Estancia 25 de mayo,"71.283,88 CL$",49 opiniones,716 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión en 4x4 a los Balcones de El Calafate,"95.045,18 CL$",173 opiniones,1.659 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Tour por El Calafate + Visita al Glaciarium,"81.181,39 CL$",3 opiniones,78 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Paseo en barco por el glaciar Perito Moreno,"84.590,21 CL$",124 opiniones,3.208 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Estancia Cristina + Barco por el glaciar Upsala,"190.090,36 CL$",19 opiniones,245 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Excursión al glaciar Perito Moreno y la Estancia Río Mitre,"71.283,88 CL$",2 opiniones,47 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:06
CLP,Argentina,El Calafate,Entrada a un Ice Bar,"19.009,03 CL$",91 opiniones,1.545 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour por El Calafate y Punta Walichu,"76.036,14 CL$",37 opiniones,442 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Observación de estrellas en El Calafate,"103.912,18 CL$",27 opiniones,449 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Entrada al Glaciarium,"19.009,03 CL$",84 opiniones,1.376 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Paseo en barco por el Lago Argentino,"142.567,77 CL$",85 opiniones,979 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión privada desde El Calafate,"553.162,96 CL$",9 opiniones,337 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Estancia Nibepo Aike + Paseo en barco por el Perito Moreno,"313.649,10 CL$",6 opiniones,77 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión a Torres del Paine + Trekking hasta el lago Pehoé,"185.338,10 CL$",1 opinión,37 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour en kayak por el glaciar Perito Moreno,"361.171,69 CL$",24 opiniones,318 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión al Parque Nacional Monte León,"237.612,95 CL$",Novedad,13 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión al Cerro Frías,"149.220,93 CL$",10 opiniones,149 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Senderismo por el bosque petrificado La Leona,"156.824,55 CL$",19 opiniones,247 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking o tirolina en los Balcones de El Calafate,"95.045,18 CL$",14 opiniones,139 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Safari por El Calafate,"150.171,39 CL$",48 opiniones,611 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión a la Estancia El Galpón,"156.824,55 CL$",11 opiniones,165 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking por el glaciar Perito Moreno + Paseo en barco,"880.118,40 CL$",6 opiniones,111 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking por el lago Frías + Paseo en lancha por los glaciares,"332.658,14 CL$",7 opiniones,48 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour en 4x4 por el lago Argentino,"137.815,51 CL$",1 opinión,34 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Paseo a caballo por la Estancia 25 de Mayo,"152.072,29 CL$",1 opinión,30 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour en kayak por el río Santa Cruz,"188.189,46 CL$",2 opiniones,21 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking por la Laguna Capri,"245.216,57 CL$",1 opinión,15 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking por El Chaltén,"245.216,57 CL$",2 opiniones,14 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour privado en bicicleta por la estancia 25 de mayo,"1.330.632,57 CL$",3 opiniones,27 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Senderismo por la Estancia Cristina + Glaciar Upsala,"285.135,55 CL$",3 opiniones,37 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking de 2 días por el monte Fitz Roy,"380.180,73 CL$",2 opiniones,33 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Paseo en avioneta por el Parque Nacional de los Glaciares,"375.428,47 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Excursión al Lago del Desierto + Trekking por el glaciar Vespignani,"198.644,43 CL$",Sin valorar,26 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Paseo a caballo por la Estancia Cristina,"422.951,06 CL$",1 opinión,28 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Tour en buggy por el cerro Huyliche,"237.612,95 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Paseo privado en avioneta por el Parque Nacional de los Glaciares,"1.877.142,37 CL$",Sin valorar,,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Crucero por el lago Viedma,"199.594,88 CL$",Novedad,2 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,El Calafate,Trekking hasta la laguna de los Tres,"282.511,25 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/el-calafate/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Excursión a Isla Victoria y Bosque de Arrayanes,"90.923,16 CL$",144 opiniones,1.953 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Excursión a San Martín de los Andes y los Siete Lagos,"68.432,53 CL$",285 opiniones,2.938 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Free tour por Bariloche,¡Gratis!,2.349 opiniones,33.871 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Tour del nazismo y la huella alemana en Bariloche,"38.968,52 CL$",111 opiniones,787 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Alquiler de bicicleta en Bariloche,"28.513,55 CL$",1 opinión,9 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Tour panorámico por el Circuito Chico de Bariloche,"26.793,23 CL$",279 opiniones,3.585 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Excursión a Villa La Angostura y Villa Traful,"61.779,36 CL$",31 opiniones,345 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Excursión al Cerro Tronador,"58.928,01 CL$",126 opiniones,1.194 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Excursión a Puerto Blest y Cascada de los Cántaros,"90.923,16 CL$",49 opiniones,814 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Bariloche,Tour por el Circuito Chico + Cerro Catedral,"45.621,68 CL$",23 opiniones,477 viajeros,https://www.civitatis.com/es/bariloche/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión de alta montaña por los Andes,"60.828,91 CL$",977 opiniones,14.776 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour de viñedos y bodegas,"33.265,81 CL$",947 opiniones,10.772 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Free tour por Mendoza,¡Gratis!,429 opiniones,15.462 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión a Potrerillos y Cacheuta,"38.018,07 CL$",230 opiniones,2.374 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour privado de bodegas por Luján de Cuyo + Cata de espumosos,"441.960,10 CL$",11 opiniones,168 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Traslados en Mendoza,"5.702,71 CL$",1.002 opiniones,11.499 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión al Cañón del Atuel y San Rafael,"73.184,79 CL$",339 opiniones,3.170 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour por Mendoza y el Cerro de la Gloria,"21.860,39 CL$",129 opiniones,2.250 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión al Parque Termal de Cacheuta,"34.216,26 CL$",264 opiniones,3.278 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión al Parque Provincial del Aconcagua,"171.480,52 CL$",10 opiniones,83 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión de alta montaña por los Andes en grupo reducido,"171.081,33 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión a la Reserva Villavicencio,"35.166,71 CL$",83 opiniones,777 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Atardecer y cena en la Bodega Andeluna,"120.148,46 CL$",Novedad,8 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour en kayak por el embalse Potrerillos,"82.805,02 CL$",6 opiniones,75 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Vuelo en parapente por Mendoza,"118.806,47 CL$",49 opiniones,319 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Rafting en el río Mendoza,"82.805,02 CL$",10 opiniones,111 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour por la zona vitivinícola de Maipú,"30.783,98 CL$",14 opiniones,182 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Visita a la bodega Domaine Bousquet,"20.909,94 CL$",Sin valorar,16 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Visita a la fábrica de cerveza Chachingo,"26.952,22 CL$",Sin valorar,14 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour privado por Mendoza,"209.117,28 CL$",11 opiniones,241 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour por el sur de la zona vitivinícola de Luján de Cuyo,"30.571,46 CL$",21 opiniones,371 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Excursión privada desde Mendoza,"253.389,86 CL$",4 opiniones,126 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Rafting en el río Mendoza,"82.233,37 CL$",10 opiniones,109 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Alquiler de bicicleta en Maipú,"9.029,54 CL$",9 opiniones,178 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour privado por las bodegas de Luján de Cuyo,"327.805,48 CL$",10 opiniones,122 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour por el norte de la zona vitivinícola del Valle de Uco,"44.373,77 CL$",12 opiniones,192 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
CLP,Argentina,Mendoza,Tour por la zona vitivinícola del Camino del Vino El Sol,"30.571,46 CL$",9 opiniones,171 viajeros,https://www.civitatis.com/es/mendoza/,Civitatis,2026-01-09 15:07
