destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Santa Ana,Costa Rica,Excursión al Parque Nacional Manuel Antonio,"143.968,15 CL$",CLP,136 opiniones,1.525 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-manuel-antonio/,2026-02-01
Santa Ana,Costa Rica,Excursión a Isla Tortuga,"127.971,69 CL$",CLP,53 opiniones,927 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-isla-tortuga/,2026-02-01
Santa Ana,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,San José City Striders,sanjosecitystriders@gmail.com,+50671912128,"Ronald Amaral Sanchez Salas | Barrio Luja´n 125 sur del PANI altos del Salón de Belleza Elieth, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Santa Ana,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,David Tours,dbu2011@yahoo.com,+50660494358,"David Bejarano Ugalde | San Jose, Costa Rica, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Santa Ana,Costa Rica,Excursión al Parque Nacional Volcán Poás,"108.775,94 CL$",CLP,73 opiniones,608 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-volcan-poas/,2026-02-01
Santa Ana,Costa Rica,Excursión al Parque Nacional Tortuguero,"145.339,28 CL$",CLP,82 opiniones,1.190 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-parque-tortuguero/,2026-02-01
Santa Ana,Costa Rica,Tour de 2 o 3 días por el Parque Nacional Tortuguero,"266.491,91 CL$",CLP,15 opiniones,260 viajeros,Laguna Lodge Tortuguero,ventas3@lagunatortuguero.com,+506 8340 4907,"Kupia Kumi del Tortuguero SA | San Pedro, Barrio Dent., San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-2-3-dias-tortuguero/,2026-02-01
Santa Ana,Costa Rica,Circuito de 13 días por Costa Rica,"2.024.841,28 CL$",CLP,1 opinión,9 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/san-jose/circuito-13-dias-costa-rica/,2026-02-01
Santa Ana,Costa Rica,Avistamiento de aves y perezosos en San José,"27.422,50 CL$",CLP,83 opiniones,629 viajeros,Oropopo Experience,oropopotravel@gmail.com,+50686634354,"VIAJES DEL OROPOPO SRL | De la iglesia de San Sebastian 100m Este casa porton negro, San José, Costa Rica",https://www.civitatis.com/es/san-jose/avistamiento-aves-perezosos-san-jose/,2026-02-01
Santa Ana,Costa Rica,Tour de bares por San José,"39.305,59 CL$",CLP,12 opiniones,128 viajeros,San José City Striders,sanjosecitystriders@gmail.com,+50671912128,"Ronald Amaral Sanchez Salas | Barrio Luja´n 125 sur del PANI altos del Salón de Belleza Elieth, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-bares-san-jose/,2026-02-01
Santa Ana,Costa Rica,Transporte a La Fortuna,"53.016,84 CL$",CLP,2 opiniones,11 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/san-jose/transporte-la-fortuna/,2026-02-01
Santa Ana,Costa Rica,Excursión a los puentes colgantes de Monteverde,"136.198,44 CL$",CLP,6 opiniones,312 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/san-jose/excursion-puentes-colgantes-monteverde-serpentario/,2026-02-01
Santa Ana,Costa Rica,Tour de aventura en el bosque lluvioso,"167.871,44 CL$",CLP,9 opiniones,154 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-aventura-bosque-lluvioso/,2026-02-01
Tortuguero,Costa Rica,Tour en canoa por el Parque Nacional Tortuguero,"31.992,92 CL$",CLP,32 opiniones,412 viajeros,Tortuguero Agouti Tour,corea.co.ci@gmail.com,+506 72605417,"RUBIER BENLEY COREA | Tortuguero, Pococi limón, Costa Rica",https://www.civitatis.com/es/tortuguero/tour-canoa-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Senderismo nocturno por Tortuguero,"29.250,67 CL$",CLP,6 opiniones,145 viajeros,Jacob's Tours,janduraysabola@yahoo.com,+50671279747,"Jeiko Kenly Anduray Sambola | Boca Tortuguero, Limón, Pococí, Tortuguero,limón,pococí, Costa Rica",https://www.civitatis.com/es/tortuguero/senderismo-nocturno-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Tour en lancha por el Parque Nacional Tortuguero,"45.704,17 CL$",CLP,3 opiniones,20 viajeros,Don Chico Tours,donchicotours@gmail.com,+506 7096-9065,"LUIS MANUEL TORRES ALFARO | Limón, Pococi, Tortuguero, Limón Province, Limon, Costa Rica, Costa Rica",https://www.civitatis.com/es/tortuguero/tour-lancha-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Senderismo por el Parque Nacional Tortuguero,"29.250,67 CL$",CLP,Sin valorar,24 viajeros,Jacob's Tours,janduraysabola@yahoo.com,+50671279747,"Jeiko Kenly Anduray Sambola | Boca Tortuguero, Limón, Pococí, Tortuguero,limón,pococí, Costa Rica",https://www.civitatis.com/es/tortuguero/senderismo-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Senderismo por el Cerro Tortuguero,36.801 CL$,CLP,4 opiniones,30 viajeros,Don Chico Tours,donchicotours@gmail.com,+506 7096-9065,"LUIS MANUEL TORRES ALFARO | Limón, Pococi, Tortuguero, Limón Province, Limon, Costa Rica, Costa Rica",https://www.civitatis.com/es/tortuguero/senderismo-cerro-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Tour en kayak por el Parque Nacional Tortuguero,"41.133,75 CL$",CLP,Sin valorar,18 viajeros,Jacob's Tours,janduraysabola@yahoo.com,+50671279747,"Jeiko Kenly Anduray Sambola | Boca Tortuguero, Limón, Pococí, Tortuguero,limón,pococí, Costa Rica",https://www.civitatis.com/es/tortuguero/tour-kayak-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Tour de 2 o 3 días por el Parque Nacional Tortuguero,"225.924,88 CL$",CLP,9 opiniones,94 viajeros,Laguna Lodge Tortuguero,ventas3@lagunatortuguero.com,+506 8340 4907,"Kupia Kumi del Tortuguero SA | San Pedro, Barrio Dent., San José, Costa Rica",https://www.civitatis.com/es/tortuguero/tour-2-3-dias-tortuguero/,2026-02-01
Tortuguero,Costa Rica,Avistamiento nocturno de tortugas marinas,"36.563,34 CL$",CLP,17 opiniones,189 viajeros,Don Chico Tours,donchicotours@gmail.com,+506 7096-9065,"LUIS MANUEL TORRES ALFARO | Limón, Pococi, Tortuguero, Limón Province, Limon, Costa Rica, Costa Rica",https://www.civitatis.com/es/tortuguero/avistamiento-nocturno-tortugas-marinas/,2026-02-01
Tortuguero,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Alajuela ,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/alajuela/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
Alajuela ,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
Alajuela ,Costa Rica,Excursión al volcán Arenal + Aguas termales,"185.924,59 CL$",CLP,116 opiniones,1.302 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/volcan-arenal-aguas-termales/,2026-02-01
Alajuela ,Costa Rica,"Excursión al Volcán Irazú, Valle de Orosi y Jardines Lankester","79.534,40 CL$",CLP,68 opiniones,545 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/volcan-irazu-orosi-lankester/,2026-02-01
Alajuela ,Costa Rica,Tour de aventura en Sarapiquí,"160.101,73 CL$",CLP,2 opiniones,120 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/tour-aventura-sarapiqui/,2026-02-01
Alajuela ,Costa Rica,Excursión a los Jardines de la catarata La Paz,"123.949,72 CL$",CLP,6 opiniones,105 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/excursion-catarata-paz/,2026-02-01
Alajuela ,Costa Rica,Visita guiada por San José,"78.611,18 CL$",CLP,10 opiniones,133 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/visita-guiada-san-jose/,2026-02-01
Alajuela ,Costa Rica,Excursión a los puentes colgantes de Monteverde,"136.198,44 CL$",CLP,6 opiniones,312 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/alajuela/excursion-puentes-colgantes-monteverde-serpentario/,2026-02-01
Alajuela ,Costa Rica,Tour panorámico por San José,"74.954,84 CL$",CLP,75 opiniones,1.213 viajeros,Vip City Bus S.a,Info.reservations@vipcitybus.com,506 2282-0240,"Vip City Bus S.A | Pozos de Santa Ana, San José, Costa Rica",https://www.civitatis.com/es/alajuela/tour-panoramico-san-jose/,2026-02-01
Alajuela ,Costa Rica,"Catarata La Paz, río Celeste y aguas termales","132.542,11 CL$",CLP,17 opiniones,383 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/alajuela/catarata-paz-rio-celeste-aguas-termales/,2026-02-01
Alajuela ,Costa Rica,"Excursión a la Hacienda Doka, Grecia y Sarchí","91.929,38 CL$",CLP,14 opiniones,263 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/alajuela/excursion-doka-grecia-sarchi/,2026-02-01
Alajuela ,Costa Rica,Excursión a los volcanes Turrialba e Irazú,"88.940,32 CL$",CLP,6 opiniones,81 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/alajuela/excursion-volcanes-turriabla-irazu/,2026-02-01
Alajuela ,Costa Rica,Visita a la Hacienda Doka,"25.594,33 CL$",CLP,Novedad,,Hacienda Doka,lujimenez@haciendadoka.com,88908957,"Caficultora Hacienda Doka, S.A. | San Luis Sabanilla, Alajuela , Costa Rica",https://www.civitatis.com/es/alajuela/visita-hacienda-doka/,2026-02-01
Alajuela ,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Alajuela ,Costa Rica,Excursión al Parque Nacional Manuel Antonio,"143.968,15 CL$",CLP,136 opiniones,1.525 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-manuel-antonio/,2026-02-01
Alajuela ,Costa Rica,Excursión a Isla Tortuga,"127.971,69 CL$",CLP,53 opiniones,927 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-isla-tortuga/,2026-02-01
Alajuela ,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,San José City Striders,sanjosecitystriders@gmail.com,+50671912128,"Ronald Amaral Sanchez Salas | Barrio Luja´n 125 sur del PANI altos del Salón de Belleza Elieth, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Alajuela ,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,David Tours,dbu2011@yahoo.com,+50660494358,"David Bejarano Ugalde | San Jose, Costa Rica, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Alajuela ,Costa Rica,Excursión al Parque Nacional Volcán Poás,"108.775,94 CL$",CLP,73 opiniones,608 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-volcan-poas/,2026-02-01
Alajuela ,Costa Rica,Excursión al Parque Nacional Tortuguero,"145.339,28 CL$",CLP,82 opiniones,1.190 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-parque-tortuguero/,2026-02-01
Alajuela ,Costa Rica,Tour de 2 o 3 días por el Parque Nacional Tortuguero,"266.491,91 CL$",CLP,15 opiniones,260 viajeros,Laguna Lodge Tortuguero,ventas3@lagunatortuguero.com,+506 8340 4907,"Kupia Kumi del Tortuguero SA | San Pedro, Barrio Dent., San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-2-3-dias-tortuguero/,2026-02-01
Alajuela ,Costa Rica,Circuito de 13 días por Costa Rica,"2.024.841,28 CL$",CLP,1 opinión,9 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/san-jose/circuito-13-dias-costa-rica/,2026-02-01
Cartago,Costa Rica,Excursión a los volcanes Turrialba e Irazú,"88.940,32 CL$",CLP,6 opiniones,81 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/cartago-costa-rica/excursion-volcanes-turriabla-irazu/,2026-02-01
Cartago,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Heredia,Costa Rica,Tour del café en la finca Britt,"27.422,50 CL$",CLP,Novedad,2 viajeros,Britt Coffee Tour,coffeetour@britt.com,60141600,"CAFE BRITT COSTA RICA S.A | Britt Coffee Tour, Mercedes Norte 450 metros oeste y 300 metros norte del auto mercado, Heredia, Costa Rica",https://www.civitatis.com/es/heredia/tour-cafe-finca-britt/,2026-02-01
Heredia,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/heredia/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
Heredia,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
Heredia,Costa Rica,Excursión al volcán Arenal + Aguas termales,"185.924,59 CL$",CLP,116 opiniones,1.302 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/volcan-arenal-aguas-termales/,2026-02-01
Heredia,Costa Rica,"Excursión al Volcán Irazú, Valle de Orosi y Jardines Lankester","79.534,40 CL$",CLP,68 opiniones,545 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/volcan-irazu-orosi-lankester/,2026-02-01
Heredia,Costa Rica,Tour de aventura en Sarapiquí,"160.101,73 CL$",CLP,2 opiniones,120 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/tour-aventura-sarapiqui/,2026-02-01
Heredia,Costa Rica,Excursión a los Jardines de la catarata La Paz,"123.949,72 CL$",CLP,6 opiniones,105 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/excursion-catarata-paz/,2026-02-01
Heredia,Costa Rica,Visita guiada por San José,"78.611,18 CL$",CLP,10 opiniones,133 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/visita-guiada-san-jose/,2026-02-01
Heredia,Costa Rica,Excursión a los puentes colgantes de Monteverde,"136.198,44 CL$",CLP,6 opiniones,312 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/heredia/excursion-puentes-colgantes-monteverde-serpentario/,2026-02-01
Heredia,Costa Rica,"Excursión a la Hacienda Doka, Grecia y Sarchí","91.929,38 CL$",CLP,14 opiniones,263 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/heredia/excursion-doka-grecia-sarchi/,2026-02-01
Heredia,Costa Rica,Excursión a los volcanes Turrialba e Irazú,"88.940,32 CL$",CLP,6 opiniones,81 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/heredia/excursion-volcanes-turriabla-irazu/,2026-02-01
Heredia,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Heredia,Costa Rica,Excursión al Parque Nacional Manuel Antonio,"143.968,15 CL$",CLP,136 opiniones,1.525 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-manuel-antonio/,2026-02-01
Heredia,Costa Rica,Excursión a Isla Tortuga,"127.971,69 CL$",CLP,53 opiniones,927 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-isla-tortuga/,2026-02-01
Heredia,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,San José City Striders,sanjosecitystriders@gmail.com,+50671912128,"Ronald Amaral Sanchez Salas | Barrio Luja´n 125 sur del PANI altos del Salón de Belleza Elieth, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Heredia,Costa Rica,Free tour por San José,¡Gratis!,CLP,866 opiniones,17.831 viajeros,David Tours,dbu2011@yahoo.com,+50660494358,"David Bejarano Ugalde | San Jose, Costa Rica, San José, Costa Rica",https://www.civitatis.com/es/san-jose/free-tour-san-jose/,2026-02-01
Heredia,Costa Rica,Excursión al Parque Nacional Volcán Poás,"108.775,94 CL$",CLP,73 opiniones,608 viajeros,Natural Green Destiny Travel Ii,destinytravelcostarica@gmail.com,+506 4081 6222,"CORPORACION DTCR S.A. | SAN JOSE-SAN FRANCISCO DE DOS RIOS, LA PACIFICA, CONDOMINIO LA PACIFICA, SETENTA Y CINCO METROS ESTE DE LA SODA OKAYAMA SNACKS, CASA NUMERO UNO A  MAN, San José, Costa Rica",https://www.civitatis.com/es/san-jose/excursion-parque-volcan-poas/,2026-02-01
Heredia,Costa Rica,Excursión al Parque Nacional Tortuguero,"145.339,28 CL$",CLP,82 opiniones,1.190 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-parque-tortuguero/,2026-02-01
Heredia,Costa Rica,Tour de 2 o 3 días por el Parque Nacional Tortuguero,"266.491,91 CL$",CLP,15 opiniones,260 viajeros,Laguna Lodge Tortuguero,ventas3@lagunatortuguero.com,+506 8340 4907,"Kupia Kumi del Tortuguero SA | San Pedro, Barrio Dent., San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-2-3-dias-tortuguero/,2026-02-01
Heredia,Costa Rica,Circuito de 13 días por Costa Rica,"2.024.841,28 CL$",CLP,1 opinión,9 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/san-jose/circuito-13-dias-costa-rica/,2026-02-01
Heredia,Costa Rica,Avistamiento de aves y perezosos en San José,"27.422,50 CL$",CLP,83 opiniones,629 viajeros,Oropopo Experience,oropopotravel@gmail.com,+50686634354,"VIAJES DEL OROPOPO SRL | De la iglesia de San Sebastian 100m Este casa porton negro, San José, Costa Rica",https://www.civitatis.com/es/san-jose/avistamiento-aves-perezosos-san-jose/,2026-02-01
